timestamp,phase,label,ecological_modality,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
162282.98562819994,idle,idle,,105.41692409320002,112.62344536224123,120.40344107313007,76.55164243699858,110.43249945068749,67.81872463026941,50.52762894930044,180.7471548972354
162283.00562819987,idle,idle,,78.47436644771501,80.8622685875073,64.69185175853495,55.156048447485475,83.27196146410759,50.6573527799562,36.31976334985306,138.22664367549385
162283.03143329994,idle,idle,,70.86300048203715,75.45918041824905,58.695367403407694,49.358779040478474,92.29003376467065,47.693639420808836,42.000216168344274,132.90016924374035
162283.0579896,idle,idle,,44.21202713899604,39.62637804687801,35.019772891560436,39.500941685902674,67.10128643107434,39.181344799762556,37.04337991049903,115.74126895492886
162283.07798959993,idle,idle,,43.18061563881677,31.57166207641538,7.33112572916275,48.94305512382695,61.61480770020682,45.63566724394486,34.139790939896876,95.99421718791456
162283.10363469998,idle,idle,,45.66398016792743,35.87013985428888,30.119432499104565,45.54958263987294,62.20260592536493,36.644913350678095,36.119602235213954,80.29172617030484
162283.1236346999,idle,idle,,42.6630469431293,28.915306168350973,26.87043684186334,35.40117919326379,59.75640794902041,24.392567588912147,25.372488320923868,72.58088259133497
162283.14839869997,idle,idle,,46.57244869018543,36.47754617592279,39.690085823498535,37.56983194561582,56.78248096910337,32.79127803011733,32.8786723139016,62.02914343818882
162283.1683986999,idle,idle,,43.539449282439364,27.51533607350279,33.17494164320079,38.318588549664184,44.40230571505692,25.978853950463115,18.957670509210523,43.12620728136057
162283.19245779995,idle,idle,,33.22805966895328,21.908617628891314,23.089038279084885,24.531672678724753,35.06701312599257,12.717181484792354,24.93426376355537,31.54279453061818
162283.21245779988,idle,idle,,17.075939146777365,12.29865316579979,20.901544534293787,15.390100661979867,25.124057889540975,2.086342475806452,29.101124512047566,21.381294960708118
162283.23656589995,idle,idle,,11.834108279825694,9.721325285110629,5.0967329622172,17.321383016870666,25.45068427510279,10.839239747433012,23.88594390896371,13.59934878175727
162283.2602,idle,idle,,-0.29109087342951384,1.0582080788446269,-6.610115801430324,2.835742484054431,9.981633309609496,-1.0537931512995895,16.562484463566765,3.473584167332162
162283.28019999992,idle,idle,,-11.77274277820491,-6.987238043322348,-29.724457759037506,-3.642046249247447,-1.8270060304703728,-8.85572016973812,4.698631857963686,-23.123151647444114
162283.30546809998,idle,idle,,-4.688056901931719,1.939169009131472,-11.585133307283929,0.8771963495711095,-1.1019228862020531,2.3174999750971663,14.344905334672237,-26.423482258211337
162283.3254680999,idle,idle,,-8.312314380399135,-3.0150170482844887,-17.657805395921027,1.5691731844890813,-5.038314367358403,-6.238528608802458,0.9714053200254931,-37.657750598222606
162283.35437439996,idle,idle,,-15.530139000262096,-10.51141411172052,-42.977793245829844,-11.064857357981445,-21.024117070376292,-9.445558190060957,1.3913590644499054,-39.80957035532918
162283.3743743999,idle,idle,,-17.889904511426924,-10.295752090881132,-42.967754896888984,-15.996811951086437,-26.521887041640632,-17.95624011953398,-4.7057220772493356,-51.935802572878586
162283.39618539996,idle,idle,,-7.844252625681733,-2.2288654052327654,-16.124977773548935,1.875703296142745,-24.524126073118442,-7.442366943669061,-5.852024995983752,-49.71747189035693
162283.4161853999,idle,idle,,-29.468865885798195,-18.43681071599952,-26.685997272417232,-17.700176317176236,-40.130489553286196,-8.40197722908088,-12.905463389714933,-59.32204755771707
162283.44099089995,idle,idle,,-51.307724357632836,-35.288088830916024,-37.69979252995677,-43.3619147317518,-48.46418456196083,-21.65644895158333,-23.135898477208954,-59.48481933437865
